char	unicode_hex	code_hex	modes	frequency	first_seen_chunk	first_seen_row	source_count	notes
添	U+6DFB	0x927C	1x1,1x2	1	chunk_0287	9	1	provisional
杯	U+676F	0x927D	1x1,1x2	3	chunk_0287	15	3	provisional
屌	U+5C4C	0x927E	1x1,1x2	1	chunk_0288	0	1	provisional
屎	U+5C4E	0x9280	1x1,1x2	3	chunk_0288	0	1	provisional
腹	U+8179	0x9281	1x1,1x2	1	chunk_0288	0	1	provisional
氢	U+6C22	0x9282	1x1,1x2	1	chunk_0288	0	1	provisional
鸡	U+9E21	0x9283	1x1,1x2	9	chunk_0288	0	2	provisional
屠	U+5C60	0x9284	1x1,1x2	2	chunk_0288	0	1	provisional
尿	U+5C3F	0x9285	1x1,1x2	6	chunk_0288	0	1	provisional
章	U+7AE0	0x9287	1x1,1x2	1	chunk_0288	0	1	provisional
痴	U+75F4	0x9288	1x1,1x2	2	chunk_0288	0	1	provisional
屄	U+5C44	0x928A	1x1,1x2	5	chunk_0288	0	1	provisional
射	U+5C04	0x928B	1x1,1x2	4	chunk_0288	0	3	provisional
肛	U+809B	0x928C	1x1,1x2	1	chunk_0288	0	1	provisional
傻	U+50BB	0x928D	1x1,1x2	2	chunk_0288	0	1	provisional
厕	U+5395	0x928F	1x1,1x2	1	chunk_0288	0	1	provisional
屁	U+5C41	0x9290	1x1,1x2	4	chunk_0288	0	2	provisional
粪	U+7CAA	0x9291	1x1,1x2	2	chunk_0288	0	1	provisional
埋	U+57CB	0x9292	1x1,1x2	1	chunk_0288	0	1	provisional
乳	U+4E73	0x9293	1x1,1x2	7	chunk_0288	0	1	provisional
菌	U+83CC	0x9294	1x1,1x2	1	chunk_0288	0	1	provisional
绞	U+7EDE	0x9295	1x1,1x2	2	chunk_0288	0	2	provisional
裤	U+88E4	0x9296	1x1,1x2	2	chunk_0288	0	1	provisional
罪	U+7F6A	0x9297	1x1,1x2	1	chunk_0288	0	1	provisional
奸	U+5978	0x9298	1x1,1x2	5	chunk_0288	0	1	provisional
狼	U+72FC	0x9299	1x1,1x2	4	chunk_0288	0	3	provisional
母	U+6BCD	0x929A	1x1,1x2	1	chunk_0288	0	1	provisional
阳	U+9633	0x929B	1x1,1x2	2	chunk_0288	0	1	provisional
痿	U+75FF	0x929C	1x1,1x2	2	chunk_0288	0	1	provisional
巴	U+5DF4	0x929D	1x1,1x2	4	chunk_0288	0	1	provisional
疯	U+75AF	0x929E	1x1,1x2	2	chunk_0288	0	1	provisional
殖	U+6B96	0x929F	1x1,1x2	2	chunk_0288	0	1	provisional
萝	U+841D	0x92A0	1x1,1x2	1	chunk_0288	0	1	provisional
莉	U+8389	0x92A1	1x1,1x2	1	chunk_0288	0	1	provisional
涕	U+6D95	0x92A2	1x1,1x2	1	chunk_0288	0	1	provisional
婊	U+5A4A	0x92A3	1x1,1x2	1	chunk_0288	0	1	provisional
妓	U+5993	0x92A4	1x1,1x2	1	chunk_0288	0	1	provisional
淫	U+6DEB	0x92A5	1x1,1x2	2	chunk_0288	0	1	provisional
贱	U+8D31	0x92A6	1x1,1x2	1	chunk_0288	0	1	provisional
歧	U+6B67	0x92A7	1x1,1x2	1	chunk_0288	0	1	provisional
孕	U+5B55	0x92A8	1x1,1x2	3	chunk_0288	0	1	provisional
矮	U+77EE	0x92A9	1x1,1x2	1	chunk_0288	0	1	provisional
娩	U+5A29	0x92AA	1x1,1x2	1	chunk_0288	0	1	provisional
虐	U+8650	0x92AB	1x1,1x2	3	chunk_0288	0	1	provisional
佬	U+4F6C	0x92AC	1x1,1x2	2	chunk_0288	0	1	provisional
穷	U+7A77	0x92AD	1x1,1x2	1	chunk_0288	0	1	provisional
炮	U+70AE	0x92AE	1x1,1x2	3	chunk_0288	0	3	provisional
轨	U+8F68	0x92AF	1x1,1x2	1	chunk_0288	0	1	provisional
伟	U+4F1F	0x92B0	1x1,1x2	2	chunk_0288	0	2	provisional
舔	U+8214	0x92B1	1x1,1x2	3	chunk_0288	0	3	provisional
党	U+515A	0x92B2	1x1,1x2	1	chunk_0288	0	1	provisional
茎	U+830E	0x92B3	1x1,1x2	2	chunk_0288	0	1	provisional
瘸	U+7638	0x92B4	1x1,1x2	3	chunk_0288	0	1	provisional
勃	U+52C3	0x92B5	1x1,1x2	1	chunk_0288	0	1	provisional
欺	U+6B3A	0x92B6	1x1,1x2	1	chunk_0288	0	1	provisional
耻	U+803B	0x92B7	1x1,1x2	1	chunk_0288	0	1	provisional
乞	U+4E5E	0x92B8	1x1,1x2	2	chunk_0288	0	1	provisional
丐	U+4E10	0x92BA	1x1,1x2	2	chunk_0288	0	1	provisional
剂	U+5242	0x92BB	1x1,1x2	2	chunk_0288	0	2	provisional
撇	U+6487	0x92BC	1x1,1x2	1	chunk_0288	0	1	provisional
聋	U+804B	0x92BD	1x1,1x2	1	chunk_0288	0	1	provisional
酒	U+9152	0x92BE	1x1,1x2	1	chunk_0288	0	1	provisional
竿	U+7AFF	0x92BF	1x1,1x2	1	chunk_0288	0	1	provisional
瘾	U+763E	0x92C0	1x1,1x2	1	chunk_0288	0	1	provisional
瞎	U+778E	0x92C1	1x1,1x2	1	chunk_0288	0	1	provisional
贫	U+8D2B	0x92C2	1x1,1x2	1	chunk_0288	0	1	provisional
妇	U+5987	0x92C3	1x1,1x2	1	chunk_0288	0	1	provisional
纽	U+7EBD	0x92C4	1x1,1x2	1	chunk_0288	0	1	provisional
拐	U+62D0	0x92C5	1x1,1x2	2	chunk_0288	0	1	provisional
踪	U+8E2A	0x92C6	1x1,1x2	2	chunk_0288	0	2	provisional
摩	U+6469	0x92C7	1x1,1x2	1	chunk_0288	0	1	provisional
扒	U+6252	0x92C8	1x1,1x2	1	chunk_0288	0	1	provisional
窃	U+7A83	0x92C9	1x1,1x2	2	chunk_0288	0	1	provisional
劫	U+52AB	0x92CC	1x1,1x2	2	chunk_0288	0	2	provisional
尸	U+5C38	0x92CD	1x1,1x2	4	chunk_0288	0	3	provisional
盗	U+76D7	0x92CE	1x1,1x2	1	chunk_0288	0	1	provisional
桑	U+6851	0x92CF	1x1,1x2	1	chunk_0288	0	1	provisional
蒂	U+8482	0x92D0	1x1,1x2	1	chunk_0288	0	1	provisional
裸	U+88F8	0x92D1	1x1,1x2	1	chunk_0288	0	1	provisional
呻	U+547B	0x92D2	1x1,1x2	2	chunk_0288	0	1	provisional
吟	U+541F	0x92D3	1x1,1x2	2	chunk_0288	0	1	provisional
凌	U+51CC	0x92D4	1x1,1x2	1	chunk_0288	0	1	provisional
畜	U+755C	0x92D5	1x1,1x2	2	chunk_0288	0	1	provisional
寇	U+5BC7	0x92D6	1x1,1x2	1	chunk_0288	0	1	provisional
哑	U+54D1	0x92D7	1x1,1x2	1	chunk_0288	0	1	provisional
秽	U+79FD	0x92D8	1x1,1x2	3	chunk_0288	0	2	provisional
蹄	U+8E44	0x92D9	1x1,1x2	1	chunk_0288	0	1	provisional
瘫	U+762B	0x92DA	1x1,1x2	1	chunk_0288	0	1	provisional
歪	U+6B6A	0x92DB	1x1,1x2	1	chunk_0288	0	1	provisional
斜	U+659C	0x92DD	1x1,1x2	1	chunk_0288	0	1	provisional
秃	U+79C3	0x92DE	1x1,1x2	1	chunk_0288	0	1	provisional
撸	U+64B8	0x92DF	1x1,1x2	1	chunk_0288	0	1	provisional
抠	U+62A0	0x92E0	1x1,1x2	1	chunk_0288	0	1	provisional
茨	U+8328	0x92E1	1x1,1x2	3	chunk_0290	0	3	provisional
栃	U+6803	0x92E2	1x1,1x2	3	chunk_0290	0	3	provisional
埼	U+57FC	0x92E3	1x1,1x2	3	chunk_0290	0	3	provisional
玉	U+7389	0x92E4	1x1,1x2	21	chunk_0290	0	21	provisional
潟	U+6F5F	0x92E5	1x1,1x2	3	chunk_0290	0	3	provisional
梨	U+68A8	0x92E6	1x1,1x2	3	chunk_0290	0	3	provisional
岐	U+5C90	0x92E7	1x1,1x2	3	chunk_0290	0	3	provisional
阜	U+961C	0x92E8	1x1,1x2	3	chunk_0290	0	3	provisional
滋	U+6ECB	0x92E9	1x1,1x2	3	chunk_0290	0	3	provisional
贺	U+8D3A	0x92EA	1x1,1x2	6	chunk_0290	0	5	provisional
阪	U+962A	0x92EB	1x1,1x2	3	chunk_0290	0	3	provisional
歌	U+6B4C	0x92EC	1x1,1x2	3	chunk_0290	0	3	provisional
德	U+5FB7	0x92EE	1x1,1x2	3	chunk_0290	0	3	provisional
媛	U+5A9B	0x92EF	1x1,1x2	3	chunk_0290	0	3	provisional
熊	U+718A	0x92F0	1x1,1x2	3	chunk_0290	0	3	provisional
童	U+7AE5	0x92F1	1x1,1x2	3	chunk_0290	0	3	provisional
恨	U+6068	0x92F2	1x1,1x2	1	chunk_0290	0	1	provisional
竞	U+7ADE	0x92F3	1x1,1x2	2	chunk_0295	36	2	provisional
钢	U+94A2	0x92F4	1x1,1x2	2	chunk_0295	38	2	provisional
烟	U+70DF	0x92F5	1x1,1x2	7	chunk_0295	75	7	provisional
粘	U+7C98	0x92F6	1x1,1x2	4	chunk_0296	13	4	provisional
硝	U+785D	0x92F7	1x1,1x2	2	chunk_0296	19	2	provisional
药	U+836F	0x92F8	1x1,1x2	16	chunk_0296	29	16	provisional
饮	U+996E	0x92F9	1x1,1x2	1	chunk_0296	32	1	provisional
丹	U+4E39	0x92FA	1x1,1x2	12	chunk_0297	0	12	provisional
扣	U+6263	0x92FB	1x1,1x2	2	chunk_0298	65	2	provisional
尊	U+5C0A	0x92FC	1x1,1x2	1	chunk_0299	60	1	provisional
草	U+8349	0x9340	1x1,1x2	8	chunk_0300	7	8	provisional
薙	U+8599	0x9341	1x1,1x2	3	chunk_0300	7	3	provisional
蜂	U+8702	0x9342	1x1,1x2	1	chunk_0300	44	1	provisional
扭	U+626D	0x9343	1x1,1x2	1	chunk_0300	65	1	provisional
腰	U+8170	0x9344	1x1,1x2	2	chunk_0301	3	2	provisional
鹰	U+9E70	0x9345	1x1,1x2	2	chunk_0301	7	2	provisional
截	U+622A	0x9346	1x1,1x2	2	chunk_0301	33	2	provisional
衬	U+886C	0x9348	1x1,1x2	4	chunk_0302	5	4	provisional
尘	U+5C18	0x934B	1x1,1x2	3	chunk_0302	11	3	provisional
帷	U+5E37	0x934C	1x1,1x2	4	chunk_0302	15	4	provisional
褂	U+8902	0x934D	1x1,1x2	2	chunk_0302	27	2	provisional
虹	U+8679	0x934E	1x1,1x2	2	chunk_0302	35	2	provisional
袍	U+888D	0x934F	1x1,1x2	4	chunk_0302	49	4	provisional
胫	U+80EB	0x9350	1x1,1x2	5	chunk_0303	12	5	provisional
韦	U+97E6	0x9351	1x1,1x2	2	chunk_0303	13	2	provisional
驮	U+9A6E	0x9352	1x1,1x2	2	chunk_0303	13	2	provisional
涅	U+6D85	0x9353	1x1,1x2	1	chunk_0304	26	1	provisional
槃	U+69C3	0x9354	1x1,1x2	1	chunk_0304	26	1	provisional
篮	U+7BEE	0x9355	1x1,1x2	1	chunk_0304	27	1	provisional
曲	U+66F2	0x9357	1x1,1x2	2	chunk_0304	27	2	provisional
凤	U+51E4	0x9358	1x1,1x2	2	chunk_0305	42	2	provisional
霞	U+971E	0x9359	1x1,1x2	1	chunk_0305	52	1	provisional
魂	U+9B42	0x935A	1x1,1x2	2	chunk_0305	53	2	provisional
壱	U+58F1	0x935B	1x1,1x2	1	chunk_0305	55	1	provisional
贰	U+8D30	0x935C	1x1,1x2	2	chunk_0305	56	2	provisional
肆	U+8086	0x935E	1x1,1x2	1	chunk_0305	58	1	provisional
壹	U+58F9	0x935F	1x1,1x2	1	chunk_0305	59	1	provisional
裂	U+88C2	0x9361	1x1,1x2	2	chunk_0306	3	2	provisional
羊	U+7F8A	0x9362	1x1,1x2	1	chunk_0306	10	1	provisional
云	U+4E91	0x9363	1x1,1x2	1	chunk_0306	10	1	provisional
扁	U+6241	0x9364	1x1,1x2	1	chunk_0306	24	1	provisional
玫	U+73AB	0x9365	1x1,1x2	1	chunk_0306	28	1	provisional
瑰	U+7470	0x9366	1x1,1x2	1	chunk_0306	28	1	provisional
嗅	U+55C5	0x9367	1x1,1x2	1	chunk_0306	33	1	provisional
茧	U+8327	0x9368	1x1,1x2	1	chunk_0306	45	1	provisional
烈	U+70C8	0x9369	1x1,1x2	2	chunk_0307	12	2	provisional
莲	U+83B2	0x936A	1x1,1x2	6	chunk_0307	21	6	provisional
雨	U+96E8	0x936B	1x1,1x2	3	chunk_0307	41	3	provisional
寐	U+5BD0	0x936C	1x1,1x2	3	chunk_0307	45	3	provisional
奥	U+5965	0x936D	1x1,1x2	2	chunk_0307	47	2	provisional
舌	U+820C	0x936E	1x1,1x2	3	chunk_0307	62	3	provisional
牢	U+7262	0x936F	1x1,1x2	2	chunk_0308	38	2	provisional
翔	U+7FD4	0x9370	1x1,1x2	1	chunk_0308	44	1	provisional
鹏	U+9E4F	0x9371	1x1,1x2	1	chunk_0308	48	1	provisional
酸	U+9178	0x9372	1x1,1x2	2	chunk_0309	13	2	provisional
齿	U+9F7F	0x9373	1x1,1x2	1	chunk_0309	15	1	provisional
黏	U+9ECF	0x9374	1x1,1x2	1	chunk_0309	15	1	provisional
扑	U+6251	0x9375	1x1,1x2	1	chunk_0309	22	1	provisional
蟾	U+87FE	0x9376	1x1,1x2	1	chunk_0309	30	1	provisional
摔	U+6454	0x9377	1x1,1x2	1	chunk_0309	41	1	provisional
蜘	U+8718	0x9378	1x1,1x2	6	chunk_0309	42	6	provisional
蛛	U+86DB	0x937A	1x1,1x2	7	chunk_0309	42	7	provisional
咆	U+5486	0x937B	1x1,1x2	1	chunk_0309	43	1	provisional
哮	U+54EE	0x937C	1x1,1x2	1	chunk_0309	43	1	provisional
吠	U+5420	0x937D	1x1,1x2	1	chunk_0309	44	1	provisional
踢	U+8E22	0x937E	1x1,1x2	1	chunk_0309	46	1	provisional
壳	U+58F3	0x9380	1x1,1x2	1	chunk_0310	0	1	provisional
猫	U+732B	0x9382	1x1,1x2	4	chunk_0310	3	4	provisional
瓦	U+74E6	0x9383	1x1,1x2	1	chunk_0310	11	1	provisional
峰	U+5CF0	0x9384	1x1,1x2	1	chunk_0310	12	1	provisional
斧	U+65A7	0x9385	1x1,1x2	1	chunk_0310	19	1	provisional
冥	U+51A5	0x9386	1x1,1x2	1	chunk_0310	28	1	provisional
壶	U+58F6	0x9387	1x1,1x2	1	chunk_0310	34	1	provisional
割	U+5272	0x9388	1x1,1x2	1	chunk_0311	2	1	provisional
醉	U+9189	0x9389	1x1,1x2	1	chunk_0311	5	1	provisional
亚	U+4E9A	0x938A	1x1,1x2	2	chunk_0311	7	2	provisional
审	U+5BA1	0x938B	1x1,1x2	1	chunk_0311	13	1	provisional
砸	U+7838	0x938E	1x1,1x2	1	chunk_0311	15	1	provisional
燕	U+71D5	0x938F	1x1,1x2	1	chunk_0311	17	1	provisional
朱	U+6731	0x9390	1x1,1x2	1	chunk_0311	24	1	provisional
雀	U+96C0	0x9391	1x1,1x2	1	chunk_0311	24	1	provisional
叉	U+53C9	0x9392	1x1,1x2	1	chunk_0311	29	1	provisional
缝	U+7F1D	0x9393	1x1,1x2	1	chunk_0311	46	1	provisional
摹	U+6479	0x9394	1x1,1x2	1	chunk_0311	47	1	provisional
扫	U+626B	0x9395	1x1,1x2	3	chunk_0312	5	3	provisional
捶	U+6376	0x9397	1x1,1x2	1	chunk_0312	6	1	provisional
灯	U+706F	0x9398	1x1,1x2	1	chunk_0312	10	1	provisional
蜈	U+8708	0x9399	1x1,1x2	3	chunk_0315	1	3	provisional
蚣	U+86A3	0x939A	1x1,1x2	3	chunk_0315	1	3	provisional
象	U+8C61	0x939B	1x1,1x2	2	chunk_0315	16	2	provisional
蝙	U+8759	0x939C	1x1,1x2	4	chunk_0316	4	4	provisional
蝠	U+8760	0x939D	1x1,1x2	4	chunk_0316	4	4	provisional
蛭	U+86ED	0x939E	1x1,1x2	3	chunk_0316	7	3	provisional
兔	U+5154	0x939F	1x1,1x2	3	chunk_0316	18	3	provisional
贼	U+8D3C	0x93A0	1x1,1x2	5	chunk_0316	19	5	provisional
蝎	U+874E	0x93A1	1x1,1x2	4	chunk_0316	29	4	provisional
匪	U+532A	0x93A2	1x1,1x2	2	chunk_0316	36	2	provisional
悍	U+608D	0x93A3	1x1,1x2	1	chunk_0316	37	1	provisional
镖	U+9556	0x93A4	1x1,1x2	1	chunk_0316	44	1	provisional
崽	U+5D3D	0x93A5	1x1,1x2	2	chunk_0316	56	2	provisional
叛	U+53DB	0x93A6	1x1,1x2	1	chunk_0316	68	1	provisional
贾	U+8D3E	0x93A7	1x1,1x2	2	chunk_0317	12	2	provisional
坊	U+574A	0x93A8	1x1,1x2	2	chunk_0318	7	2	provisional
众	U+4F17	0x93A9	1x1,1x2	2	chunk_0320	72	2	provisional
蛮	U+86EE	0x93AA	1x1,1x2	2	chunk_0321	2	2	provisional
闘	U+95D8	0x93AB	1x1,1x2	2	chunk_0321	20	2	provisional
戈	U+6208	0x93AD	1x1,1x2	2	chunk_0322	8	2	provisional
簿	U+7C3F	0x93AF	1x1,1x2	2	chunk_0322	8	2	provisional
袖	U+8896	0x93B0	1x1,1x2	2	chunk_0322	37	2	provisional
蓝	U+84DD	0x93B1	1x1,1x2	4	chunk_0322	39	4	provisional
崇	U+5D07	0x93B2	1x1,1x2	2	chunk_0322	41	2	provisional
胆	U+80C6	0x93B3	1x1,1x2	2	chunk_0322	49	2	provisional
储	U+50A8	0x93B4	1x1,1x2	2	chunk_0322	73	2	provisional
剥	U+5265	0x93B5	1x1,1x2	2	chunk_0322	79	2	provisional
瞄	U+7784	0x93B6	1x1,1x2	1	chunk_0323	18	1	provisional
拟	U+62DF	0x93B7	1x1,1x2	2	chunk_0323	33	2	provisional
脉	U+8109	0x93B8	1x1,1x2	2	chunk_0325	3	2	provisional
